zone_id,hour_of_day,day_of_week,is_weekend,is_raining,base_zone_demand,prev_hour_orders,actual_orders
indiranagar,23,4,0,1,15,19,14
whitefield,23,4,0,1,12,15,10
marathahalli,23,4,0,1,14,16,12
hsr_layout,23,4,0,1,13,15,14
jp_nagar,23,4,0,1,11,10,7
electronic_city,23,4,0,1,10,13,7
hebbal,23,4,0,1,9,10,7
koramangala,0,5,1,1,18,6,6
indiranagar,0,5,1,1,15,6,4
whitefield,0,5,1,1,12,4,2
marathahalli,0,5,1,1,14,4,7
hsr_layout,0,5,1,1,13,5,6
jp_nagar,0,5,1,1,11,3,4
electronic_city,0,5,1,1,10,3,2
hebbal,0,5,1,1,9,3,3
koramangala,1,5,1,1,18,6,6
indiranagar,1,5,1,1,15,4,4
whitefield,1,5,1,1,12,4,3
marathahalli,1,5,1,1,14,5,4
hsr_layout,1,5,1,1,13,4,6
jp_nagar,1,5,1,1,11,3,3
electronic_city,1,5,1,1,10,3,3
hebbal,1,5,1,1,9,3,5
koramangala,2,5,1,1,18,6,7
indiranagar,2,5,1,1,15,4,2
whitefield,2,5,1,1,12,4,4
marathahalli,2,5,1,1,14,5,6
hsr_layout,2,5,1,1,13,5,5
jp_nagar,2,5,1,1,11,3,1
electronic_city,2,5,1,1,10,4,2
hebbal,2,5,1,1,9,3,4
koramangala,3,5,1,1,18,7,4
indiranagar,3,5,1,1,15,5,3
whitefield,3,5,1,1,12,5,6
marathahalli,3,5,1,1,14,4,3
hsr_layout,3,5,1,1,13,4,2
jp_nagar,3,5,1,1,11,4,1
electronic_city,3,5,1,1,10,3,3
hebbal,3,5,1,1,9,2,1
koramangala,4,5,1,1,18,5,5
indiranagar,4,5,1,1,15,4,4
whitefield,4,5,1,1,12,4,5
marathahalli,4,5,1,1,14,5,5
hsr_layout,4,5,1,1,13,4,2
jp_nagar,4,5,1,1,11,3,5
electronic_city,4,5,1,1,10,4,2
hebbal,4,5,1,1,9,2,1
koramangala,5,5,1,1,18,7,5
indiranagar,5,5,1,1,15,6,7
whitefield,5,5,1,1,12,4,4
marathahalli,5,5,1,1,14,4,5
hsr_layout,5,5,1,1,13,4,6
jp_nagar,5,5,1,1,11,4,1
electronic_city,5,5,1,1,10,3,1
hebbal,5,5,1,1,9,3,0
koramangala,6,5,1,1,18,29,24
indiranagar,6,5,1,1,15,23,22
whitefield,6,5,1,1,12,15,17
marathahalli,6,5,1,1,14,24,22
hsr_layout,6,5,1,1,13,22,19
jp_nagar,6,5,1,1,11,15,15
electronic_city,6,5,1,1,10,12,16
hebbal,6,5,1,1,9,15,8
koramangala,7,5,1,1,18,44,41
indiranagar,7,5,1,1,15,29,34
whitefield,7,5,1,1,12,23,29
marathahalli,7,5,1,1,14,26,34
hsr_layout,7,5,1,1,13,32,32
jp_nagar,7,5,1,1,11,26,25
electronic_city,7,5,1,1,10,18,17
hebbal,7,5,1,1,9,18,16
koramangala,8,5,1,1,18,34,40
indiranagar,8,5,1,1,15,33,27
whitefield,8,5,1,1,12,22,26
marathahalli,8,5,1,1,14,34,30
hsr_layout,8,5,1,1,13,27,30
jp_nagar,8,5,1,1,11,28,25
electronic_city,8,5,1,1,10,21,24
hebbal,8,5,1,1,9,23,18
koramangala,9,5,1,1,18,38,41
indiranagar,9,5,1,1,15,31,35
whitefield,9,5,1,1,12,27,23
marathahalli,9,5,1,1,14,24,29
hsr_layout,9,5,1,1,13,28,28
jp_nagar,9,5,1,1,11,20,26
electronic_city,9,5,1,1,10,19,21
hebbal,9,5,1,1,9,19,19
koramangala,10,5,1,1,18,22,27
indiranagar,10,5,1,1,15,24,24
whitefield,10,5,1,1,12,15,13
marathahalli,10,5,1,1,14,17,18
hsr_layout,10,5,1,1,13,21,18
jp_nagar,10,5,1,1,11,14,13
electronic_city,10,5,1,1,10,13,15
hebbal,10,5,1,1,9,10,9
koramangala,11,5,1,1,18,47,48
indiranagar,11,5,1,1,15,47,44
whitefield,11,5,1,1,12,28,32
marathahalli,11,5,1,1,14,40,39
hsr_layout,11,5,1,1,13,31,36
jp_nagar,11,5,1,1,11,35,35
electronic_city,11,5,1,1,10,28,28
hebbal,11,5,1,1,9,28,25
koramangala,12,5,1,1,18,55,53
indiranagar,12,5,1,1,15,41,46
whitefield,12,5,1,1,12,41,32
marathahalli,12,5,1,1,14,42,38
hsr_layout,12,5,1,1,13,42,38
jp_nagar,12,5,1,1,11,31,36
electronic_city,12,5,1,1,10,29,31
hebbal,12,5,1,1,9,25,29
koramangala,13,5,1,1,18,45,51
indiranagar,13,5,1,1,15,37,43
whitefield,13,5,1,1,12,28,36
marathahalli,13,5,1,1,14,35,43
hsr_layout,13,5,1,1,13,41,41
jp_nagar,13,5,1,1,11,34,37
electronic_city,13,5,1,1,10,34,32
hebbal,13,5,1,1,9,24,21
koramangala,14,5,1,1,18,27,24
indiranagar,14,5,1,1,15,22,22
whitefield,14,5,1,1,12,20,19
marathahalli,14,5,1,1,14,22,23
hsr_layout,14,5,1,1,13,20,16
jp_nagar,14,5,1,1,11,16,13
electronic_city,14,5,1,1,10,14,13
hebbal,14,5,1,1,9,11,10
koramangala,15,5,1,1,18,28,22
indiranagar,15,5,1,1,15,22,22
whitefield,15,5,1,1,12,15,15
marathahalli,15,5,1,1,14,18,19
hsr_layout,15,5,1,1,13,18,18
jp_nagar,15,5,1,1,11,17,16
electronic_city,15,5,1,1,10,12,15
hebbal,15,5,1,1,9,12,16
koramangala,16,5,1,1,18,26,26
indiranagar,16,5,1,1,15,19,20
whitefield,16,5,1,1,12,19,18
marathahalli,16,5,1,1,14,22,17
hsr_layout,16,5,1,1,13,18,20
jp_nagar,16,5,1,1,11,18,14
electronic_city,16,5,1,1,10,12,13
hebbal,16,5,1,1,9,10,11
koramangala,17,5,1,1,18,23,28
indiranagar,17,5,1,1,15,21,20
whitefield,17,5,1,1,12,17,14
marathahalli,17,5,1,1,14,20,22
hsr_layout,17,5,1,1,13,17,19
jp_nagar,17,5,1,1,11,16,19
electronic_city,17,5,1,1,10,13,12
hebbal,17,5,1,1,9,14,14
koramangala,18,5,1,1,18,21,29
indiranagar,18,5,1,1,15,20,24
whitefield,18,5,1,1,12,20,16
marathahalli,18,5,1,1,14,17,21
hsr_layout,18,5,1,1,13,17,19
jp_nagar,18,5,1,1,11,16,16
electronic_city,18,5,1,1,10,16,13
hebbal,18,5,1,1,9,13,14
koramangala,19,5,1,1,18,58,56
indiranagar,19,5,1,1,15,56,54
whitefield,19,5,1,1,12,39,41
marathahalli,19,5,1,1,14,42,48
hsr_layout,19,5,1,1,13,43,40
jp_nagar,19,5,1,1,11,43,39
electronic_city,19,5,1,1,10,41,36
hebbal,19,5,1,1,9,27,28
koramangala,20,5,1,1,18,57,69
indiranagar,20,5,1,1,15,54,55
whitefield,20,5,1,1,12,47,42
marathahalli,20,5,1,1,14,40,41
hsr_layout,20,5,1,1,13,50,42
jp_nagar,20,5,1,1,11,33,42
electronic_city,20,5,1,1,10,40,36
hebbal,20,5,1,1,9,25,27
koramangala,21,5,1,1,18,64,66
indiranagar,21,5,1,1,15,56,52
whitefield,21,5,1,1,12,38,38
marathahalli,21,5,1,1,14,44,47
hsr_layout,21,5,1,1,13,47,48
jp_nagar,21,5,1,1,11,33,39
electronic_city,21,5,1,1,10,30,27
hebbal,21,5,1,1,9,30,28
koramangala,22,5,1,1,18,23,24
indiranagar,22,5,1,1,15,18,22
whitefield,22,5,1,1,12,14,10
marathahalli,22,5,1,1,14,17,18
hsr_layout,22,5,1,1,13,16,19
jp_nagar,22,5,1,1,11,17,16
electronic_city,22,5,1,1,10,14,11
hebbal,22,5,1,1,9,13,10
koramangala,23,5,1,1,18,27,27
indiranagar,23,5,1,1,15,18,17
whitefield,23,5,1,1,12,16,16
marathahalli,23,5,1,1,14,17,19
hsr_layout,23,5,1,1,13,20,16
jp_nagar,23,5,1,1,11,17,17
electronic_city,23,5,1,1,10,17,17
hebbal,23,5,1,1,9,15,13
koramangala,0,6,1,0,18,5,8
indiranagar,0,6,1,0,15,4,1
whitefield,0,6,1,0,12,2,7
marathahalli,0,6,1,0,14,3,2
hsr_layout,0,6,1,0,13,3,2
jp_nagar,0,6,1,0,11,3,2
electronic_city,0,6,1,0,10,2,1
hebbal,0,6,1,0,9,1,2
koramangala,1,6,1,0,18,5,2
indiranagar,1,6,1,0,15,4,2
whitefield,1,6,1,0,12,2,3
marathahalli,1,6,1,0,14,3,3
hsr_layout,1,6,1,0,13,2,3
jp_nagar,1,6,1,0,11,2,3
electronic_city,1,6,1,0,10,2,3
hebbal,1,6,1,0,9,2,0
koramangala,2,6,1,0,18,5,5
indiranagar,2,6,1,0,15,3,3
whitefield,2,6,1,0,12,3,3
marathahalli,2,6,1,0,14,3,4
hsr_layout,2,6,1,0,13,3,1
jp_nagar,2,6,1,0,11,3,0
electronic_city,2,6,1,0,10,2,0
hebbal,2,6,1,0,9,2,1
koramangala,3,6,1,0,18,4,5
indiranagar,3,6,1,0,15,3,2
whitefield,3,6,1,0,12,2,0
marathahalli,3,6,1,0,14,4,2
hsr_layout,3,6,1,0,13,2,0
jp_nagar,3,6,1,0,11,3,1
electronic_city,3,6,1,0,10,2,2
hebbal,3,6,1,0,9,2,0
koramangala,4,6,1,0,18,4,5
indiranagar,4,6,1,0,15,3,2
whitefield,4,6,1,0,12,2,3
marathahalli,4,6,1,0,14,3,2
hsr_layout,4,6,1,0,13,4,4
jp_nagar,4,6,1,0,11,3,3
electronic_city,4,6,1,0,10,2,2
hebbal,4,6,1,0,9,2,2
koramangala,5,6,1,0,18,5,3
indiranagar,5,6,1,0,15,3,4
whitefield,5,6,1,0,12,3,2
marathahalli,5,6,1,0,14,3,3
hsr_layout,5,6,1,0,13,3,2
jp_nagar,5,6,1,0,11,2,1
electronic_city,5,6,1,0,10,2,0
hebbal,5,6,1,0,9,2,2
koramangala,6,6,1,0,18,21,20
indiranagar,6,6,1,0,15,14,18
whitefield,6,6,1,0,12,11,8
marathahalli,6,6,1,0,14,14,16
hsr_layout,6,6,1,0,13,16,12
jp_nagar,6,6,1,0,11,11,10
electronic_city,6,6,1,0,10,9,8
hebbal,6,6,1,0,9,7,10
koramangala,7,6,1,0,18,25,27
indiranagar,7,6,1,0,15,19,20
whitefield,7,6,1,0,12,20,20
marathahalli,7,6,1,0,14,21,20
hsr_layout,7,6,1,0,13,16,21
jp_nagar,7,6,1,0,11,19,19
electronic_city,7,6,1,0,10,13,14
hebbal,7,6,1,0,9,15,13
koramangala,8,6,1,0,18,24,24
indiranagar,8,6,1,0,15,23,26
whitefield,8,6,1,0,12,21,21
marathahalli,8,6,1,0,14,21,18
hsr_layout,8,6,1,0,13,16,18
jp_nagar,8,6,1,0,11,20,18
electronic_city,8,6,1,0,10,15,11
hebbal,8,6,1,0,9,11,13
koramangala,9,6,1,0,18,25,27
indiranagar,9,6,1,0,15,20,18
whitefield,9,6,1,0,12,15,21
marathahalli,9,6,1,0,14,20,23
hsr_layout,9,6,1,0,13,18,20
jp_nagar,9,6,1,0,11,19,15
electronic_city,9,6,1,0,10,16,10
hebbal,9,6,1,0,9,14,13
koramangala,10,6,1,0,18,18,17
indiranagar,10,6,1,0,15,14,12
whitefield,10,6,1,0,12,12,13
marathahalli,10,6,1,0,14,11,15
hsr_layout,10,6,1,0,13,10,11
jp_nagar,10,6,1,0,11,12,15
electronic_city,10,6,1,0,10,9,10
hebbal,10,6,1,0,9,10,9
koramangala,11,6,1,0,18,36,33
indiranagar,11,6,1,0,15,30,32
whitefield,11,6,1,0,12,28,19
marathahalli,11,6,1,0,14,30,30
hsr_layout,11,6,1,0,13,30,27
jp_nagar,11,6,1,0,11,22,18
electronic_city,11,6,1,0,10,24,21
hebbal,11,6,1,0,9,18,16
koramangala,12,6,1,0,18,34,37
indiranagar,12,6,1,0,15,34,34
whitefield,12,6,1,0,12,20,27
marathahalli,12,6,1,0,14,31,25
hsr_layout,12,6,1,0,13,24,22
jp_nagar,12,6,1,0,11,24,22
electronic_city,12,6,1,0,10,21,23
hebbal,12,6,1,0,9,15,19
koramangala,13,6,1,0,18,41,39
indiranagar,13,6,1,0,15,32,30
whitefield,13,6,1,0,12,19,23
marathahalli,13,6,1,0,14,34,22
hsr_layout,13,6,1,0,13,30,21
jp_nagar,13,6,1,0,11,23,21
electronic_city,13,6,1,0,10,23,18
hebbal,13,6,1,0,9,21,22
koramangala,14,6,1,0,18,21,18
indiranagar,14,6,1,0,15,16,15
whitefield,14,6,1,0,12,13,13
marathahalli,14,6,1,0,14,12,13
hsr_layout,14,6,1,0,13,14,14
jp_nagar,14,6,1,0,11,10,11
electronic_city,14,6,1,0,10,9,11
hebbal,14,6,1,0,9,8,7
koramangala,15,6,1,0,18,16,19
indiranagar,15,6,1,0,15,12,16
whitefield,15,6,1,0,12,11,9
marathahalli,15,6,1,0,14,12,16
hsr_layout,15,6,1,0,13,11,14
jp_nagar,15,6,1,0,11,13,10
electronic_city,15,6,1,0,10,10,12
hebbal,15,6,1,0,9,10,13
koramangala,16,6,1,0,18,18,14
indiranagar,16,6,1,0,15,16,16
whitefield,16,6,1,0,12,10,11
marathahalli,16,6,1,0,14,17,16
hsr_layout,16,6,1,0,13,10,14
jp_nagar,16,6,1,0,11,11,12
electronic_city,16,6,1,0,10,10,9
hebbal,16,6,1,0,9,7,10
koramangala,17,6,1,0,18,16,18
indiranagar,17,6,1,0,15,12,18
whitefield,17,6,1,0,12,13,9
marathahalli,17,6,1,0,14,17,16
hsr_layout,17,6,1,0,13,15,13
jp_nagar,17,6,1,0,11,10,11
electronic_city,17,6,1,0,10,11,9
hebbal,17,6,1,0,9,9,12
koramangala,18,6,1,0,18,20,16
indiranagar,18,6,1,0,15,13,11
whitefield,18,6,1,0,12,14,17
marathahalli,18,6,1,0,14,15,15
hsr_layout,18,6,1,0,13,14,11
jp_nagar,18,6,1,0,11,13,10
electronic_city,18,6,1,0,10,11,8
hebbal,18,6,1,0,9,11,8
koramangala,19,6,1,0,18,51,36
indiranagar,19,6,1,0,15,31,38
whitefield,19,6,1,0,12,29,31
marathahalli,19,6,1,0,14,32,34
hsr_layout,19,6,1,0,13,37,29
jp_nagar,19,6,1,0,11,26,27
electronic_city,19,6,1,0,10,24,20
hebbal,19,6,1,0,9,19,26
koramangala,20,6,1,0,18,40,40
indiranagar,20,6,1,0,15,36,37
whitefield,20,6,1,0,12,24,31
marathahalli,20,6,1,0,14,39,35
hsr_layout,20,6,1,0,13,26,30
jp_nagar,20,6,1,0,11,22,25
electronic_city,20,6,1,0,10,20,21
hebbal,20,6,1,0,9,25,26
koramangala,21,6,1,0,18,46,47
indiranagar,21,6,1,0,15,38,35
whitefield,21,6,1,0,12,34,23
marathahalli,21,6,1,0,14,37,34
hsr_layout,21,6,1,0,13,37,34
jp_nagar,21,6,1,0,11,30,29
electronic_city,21,6,1,0,10,20,20
hebbal,21,6,1,0,9,20,21
koramangala,22,6,1,0,18,16,18
indiranagar,22,6,1,0,15,17,15
whitefield,22,6,1,0,12,11,8
marathahalli,22,6,1,0,14,16,13
hsr_layout,22,6,1,0,13,11,11
jp_nagar,22,6,1,0,11,13,11
electronic_city,22,6,1,0,10,10,8
hebbal,22,6,1,0,9,8,8
koramangala,23,6,1,0,18,21,19
indiranagar,23,6,1,0,15,17,15
whitefield,23,6,1,0,12,13,11
marathahalli,23,6,1,0,14,15,14
hsr_layout,23,6,1,0,13,15,14
jp_nagar,23,6,1,0,11,10,11
electronic_city,23,6,1,0,10,9,6
hebbal,23,6,1,0,9,8,10
koramangala,0,0,0,1,18,4,2
indiranagar,0,0,0,1,15,3,3
whitefield,0,0,0,1,12,3,3
marathahalli,0,0,0,1,14,3,5
hsr_layout,0,0,0,1,13,3,3
jp_nagar,0,0,0,1,11,3,1
electronic_city,0,0,0,1,10,2,3
hebbal,0,0,0,1,9,2,3
koramangala,1,0,0,1,18,5,3
indiranagar,1,0,0,1,15,4,2
whitefield,1,0,0,1,12,3,0
marathahalli,1,0,0,1,14,4,3
hsr_layout,1,0,0,1,13,3,2
jp_nagar,1,0,0,1,11,3,4
electronic_city,1,0,0,1,10,2,2
hebbal,1,0,0,1,9,2,4
koramangala,2,0,0,1,18,4,2
indiranagar,2,0,0,1,15,3,5
whitefield,2,0,0,1,12,3,2
marathahalli,2,0,0,1,14,4,4
hsr_layout,2,0,0,1,13,4,0
jp_nagar,2,0,0,1,11,3,3
electronic_city,2,0,0,1,10,3,0
hebbal,2,0,0,1,9,2,1
koramangala,3,0,0,1,18,5,5
indiranagar,3,0,0,1,15,3,3
whitefield,3,0,0,1,12,2,1
marathahalli,3,0,0,1,14,4,4
hsr_layout,3,0,0,1,13,3,3
jp_nagar,3,0,0,1,11,2,1
electronic_city,3,0,0,1,10,3,2
hebbal,3,0,0,1,9,2,5
koramangala,4,0,0,1,18,4,5
indiranagar,4,0,0,1,15,3,4
whitefield,4,0,0,1,12,2,3
marathahalli,4,0,0,1,14,3,3
hsr_layout,4,0,0,1,13,3,0
jp_nagar,4,0,0,1,11,3,1
electronic_city,4,0,0,1,10,3,2
hebbal,4,0,0,1,9,2,0
koramangala,5,0,0,1,18,4,3
indiranagar,5,0,0,1,15,4,1
whitefield,5,0,0,1,12,3,2
marathahalli,5,0,0,1,14,4,5
hsr_layout,5,0,0,1,13,3,4
jp_nagar,5,0,0,1,11,2,2
electronic_city,5,0,0,1,10,2,0
hebbal,5,0,0,1,9,3,0
koramangala,6,0,0,1,18,22,17
indiranagar,6,0,0,1,15,19,15
whitefield,6,0,0,1,12,15,11
marathahalli,6,0,0,1,14,16,14
hsr_layout,6,0,0,1,13,16,11
jp_nagar,6,0,0,1,11,14,11
electronic_city,6,0,0,1,10,11,9
hebbal,6,0,0,1,9,11,9
koramangala,7,0,0,1,18,27,34
indiranagar,7,0,0,1,15,21,21
whitefield,7,0,0,1,12,18,19
marathahalli,7,0,0,1,14,25,19
hsr_layout,7,0,0,1,13,22,22
jp_nagar,7,0,0,1,11,19,17
electronic_city,7,0,0,1,10,18,17
hebbal,7,0,0,1,9,14,14
koramangala,8,0,0,1,18,28,31
indiranagar,8,0,0,1,15,23,21
whitefield,8,0,0,1,12,16,20
marathahalli,8,0,0,1,14,19,25
hsr_layout,8,0,0,1,13,22,23
jp_nagar,8,0,0,1,11,20,18
electronic_city,8,0,0,1,10,15,13
hebbal,8,0,0,1,9,16,12
koramangala,9,0,0,1,18,30,26
indiranagar,9,0,0,1,15,23,21
whitefield,9,0,0,1,12,20,14
marathahalli,9,0,0,1,14,24,24
hsr_layout,9,0,0,1,13,20,18
jp_nagar,9,0,0,1,11,18,16
electronic_city,9,0,0,1,10,14,12
hebbal,9,0,0,1,9,14,13
koramangala,10,0,0,1,18,23,22
indiranagar,10,0,0,1,15,18,16
whitefield,10,0,0,1,12,13,13
marathahalli,10,0,0,1,14,12,19
hsr_layout,10,0,0,1,13,13,12
jp_nagar,10,0,0,1,11,13,10
electronic_city,10,0,0,1,10,10,10
hebbal,10,0,0,1,9,11,8
koramangala,11,0,0,1,18,46,40
indiranagar,11,0,0,1,15,37,28
whitefield,11,0,0,1,12,24,25
marathahalli,11,0,0,1,14,34,33
hsr_layout,11,0,0,1,13,23,25
jp_nagar,11,0,0,1,11,28,21
electronic_city,11,0,0,1,10,25,24
hebbal,11,0,0,1,9,22,20
koramangala,12,0,0,1,18,35,38
indiranagar,12,0,0,1,15,36,30
whitefield,12,0,0,1,12,25,26
marathahalli,12,0,0,1,14,32,27
hsr_layout,12,0,0,1,13,23,27
jp_nagar,12,0,0,1,11,26,26
electronic_city,12,0,0,1,10,19,22
hebbal,12,0,0,1,9,18,23
koramangala,13,0,0,1,18,45,37
indiranagar,13,0,0,1,15,38,34
whitefield,13,0,0,1,12,26,25
marathahalli,13,0,0,1,14,34,33
hsr_layout,13,0,0,1,13,27,25
jp_nagar,13,0,0,1,11,21,24
electronic_city,13,0,0,1,10,18,20
hebbal,13,0,0,1,9,23,21
koramangala,14,0,0,1,18,23,22
indiranagar,14,0,0,1,15,16,18
whitefield,14,0,0,1,12,11,15
marathahalli,14,0,0,1,14,18,12
hsr_layout,14,0,0,1,13,14,9
jp_nagar,14,0,0,1,11,11,13
electronic_city,14,0,0,1,10,13,8
hebbal,14,0,0,1,9,11,9
koramangala,15,0,0,1,18,20,22
indiranagar,15,0,0,1,15,16,16
whitefield,15,0,0,1,12,10,14
marathahalli,15,0,0,1,14,15,18
hsr_layout,15,0,0,1,13,14,14
jp_nagar,15,0,0,1,11,10,14
electronic_city,15,0,0,1,10,9,11
hebbal,15,0,0,1,9,11,7
koramangala,16,0,0,1,18,20,17
indiranagar,16,0,0,1,15,18,16
whitefield,16,0,0,1,12,11,12
marathahalli,16,0,0,1,14,16,16
hsr_layout,16,0,0,1,13,16,12
jp_nagar,16,0,0,1,11,12,17
electronic_city,16,0,0,1,10,11,13
hebbal,16,0,0,1,9,9,10
koramangala,17,0,0,1,18,18,11
indiranagar,17,0,0,1,15,17,19
whitefield,17,0,0,1,12,13,13
marathahalli,17,0,0,1,14,14,14
hsr_layout,17,0,0,1,13,17,11
jp_nagar,17,0,0,1,11,13,11
electronic_city,17,0,0,1,10,10,10
hebbal,17,0,0,1,9,10,6
koramangala,18,0,0,1,18,17,16
indiranagar,18,0,0,1,15,19,14
whitefield,18,0,0,1,12,15,12
marathahalli,18,0,0,1,14,17,15
hsr_layout,18,0,0,1,13,16,13
jp_nagar,18,0,0,1,11,13,12
electronic_city,18,0,0,1,10,12,10
hebbal,18,0,0,1,9,11,8
koramangala,19,0,0,1,18,46,53
indiranagar,19,0,0,1,15,44,32
whitefield,19,0,0,1,12,29,32
marathahalli,19,0,0,1,14,40,35
hsr_layout,19,0,0,1,13,28,35
jp_nagar,19,0,0,1,11,29,29
electronic_city,19,0,0,1,10,23,23
hebbal,19,0,0,1,9,23,25
koramangala,20,0,0,1,18,50,42
indiranagar,20,0,0,1,15,45,40
whitefield,20,0,0,1,12,30,28
marathahalli,20,0,0,1,14,30,38
hsr_layout,20,0,0,1,13,36,28
jp_nagar,20,0,0,1,11,30,32
electronic_city,20,0,0,1,10,23,28
hebbal,20,0,0,1,9,23,18
koramangala,21,0,0,1,18,50,39
indiranagar,21,0,0,1,15,45,43
whitefield,21,0,0,1,12,25,36
marathahalli,21,0,0,1,14,42,41
hsr_layout,21,0,0,1,13,37,35
jp_nagar,21,0,0,1,11,31,26
electronic_city,21,0,0,1,10,26,26
hebbal,21,0,0,1,9,27,24
koramangala,22,0,0,1,18,18,18
indiranagar,22,0,0,1,15,15,17
whitefield,22,0,0,1,12,15,11
marathahalli,22,0,0,1,14,15,19
hsr_layout,22,0,0,1,13,12,12
jp_nagar,22,0,0,1,11,11,7
electronic_city,22,0,0,1,10,11,10
hebbal,22,0,0,1,9,10,9
koramangala,23,0,0,1,18,16,26
indiranagar,23,0,0,1,15,18,19
whitefield,23,0,0,1,12,14,11
marathahalli,23,0,0,1,14,16,12
hsr_layout,23,0,0,1,13,14,11
jp_nagar,23,0,0,1,11,13,11
electronic_city,23,0,0,1,10,12,12
hebbal,23,0,0,1,9,10,11
koramangala,0,1,0,0,18,3,4
indiranagar,0,1,0,0,15,3,3
whitefield,0,1,0,0,12,1,1
marathahalli,0,1,0,0,14,2,2
hsr_layout,0,1,0,0,13,2,1
jp_nagar,0,1,0,0,11,2,4
electronic_city,0,1,0,0,10,1,0
hebbal,0,1,0,0,9,1,0
koramangala,1,1,0,0,18,3,0
indiranagar,1,1,0,0,15,3,1
whitefield,1,1,0,0,12,2,3
marathahalli,1,1,0,0,14,3,1
hsr_layout,1,1,0,0,13,2,0
jp_nagar,1,1,0,0,11,1,3
electronic_city,1,1,0,0,10,2,0
hebbal,1,1,0,0,9,2,3
koramangala,2,1,0,0,18,3,2
indiranagar,2,1,0,0,15,2,2
whitefield,2,1,0,0,12,2,0
marathahalli,2,1,0,0,14,3,2
hsr_layout,2,1,0,0,13,2,5
jp_nagar,2,1,0,0,11,2,3
electronic_city,2,1,0,0,10,1,0
hebbal,2,1,0,0,9,2,2
koramangala,3,1,0,0,18,3,3
indiranagar,3,1,0,0,15,2,5
whitefield,3,1,0,0,12,2,3
marathahalli,3,1,0,0,14,2,0
hsr_layout,3,1,0,0,13,2,0
jp_nagar,3,1,0,0,11,2,3
electronic_city,3,1,0,0,10,2,1
hebbal,3,1,0,0,9,1,0
koramangala,4,1,0,0,18,3,2
indiranagar,4,1,0,0,15,2,0
whitefield,4,1,0,0,12,2,1
marathahalli,4,1,0,0,14,2,5
hsr_layout,4,1,0,0,13,3,3
jp_nagar,4,1,0,0,11,2,4
electronic_city,4,1,0,0,10,2,2
hebbal,4,1,0,0,9,1,2
koramangala,5,1,0,0,18,3,5
indiranagar,5,1,0,0,15,3,2
whitefield,5,1,0,0,12,2,1
marathahalli,5,1,0,0,14,2,4
hsr_layout,5,1,0,0,13,2,4
jp_nagar,5,1,0,0,11,1,1
electronic_city,5,1,0,0,10,1,0
hebbal,5,1,0,0,9,1,1
koramangala,6,1,0,0,18,13,16
indiranagar,6,1,0,0,15,14,14
whitefield,6,1,0,0,12,9,6
marathahalli,6,1,0,0,14,9,11
hsr_layout,6,1,0,0,13,11,9
jp_nagar,6,1,0,0,11,10,8
electronic_city,6,1,0,0,10,7,5
hebbal,6,1,0,0,9,5,11
koramangala,7,1,0,0,18,25,20
indiranagar,7,1,0,0,15,15,13
whitefield,7,1,0,0,12,16,17
marathahalli,7,1,0,0,14,14,16
hsr_layout,7,1,0,0,13,17,14
jp_nagar,7,1,0,0,11,11,14
electronic_city,7,1,0,0,10,14,10
hebbal,7,1,0,0,9,11,9
koramangala,8,1,0,0,18,21,14
indiranagar,8,1,0,0,15,19,17
whitefield,8,1,0,0,12,13,16
marathahalli,8,1,0,0,14,15,16
hsr_layout,8,1,0,0,13,15,15
jp_nagar,8,1,0,0,11,13,13
electronic_city,8,1,0,0,10,12,12
hebbal,8,1,0,0,9,10,9
koramangala,9,1,0,0,18,22,21
indiranagar,9,1,0,0,15,18,14
whitefield,9,1,0,0,12,14,14
marathahalli,9,1,0,0,14,17,19
hsr_layout,9,1,0,0,13,12,13
jp_nagar,9,1,0,0,11,14,13
electronic_city,9,1,0,0,10,11,14
hebbal,9,1,0,0,9,11,12
koramangala,10,1,0,0,18,11,12
indiranagar,10,1,0,0,15,10,10
whitefield,10,1,0,0,12,8,10
marathahalli,10,1,0,0,14,12,9
hsr_layout,10,1,0,0,13,11,10
jp_nagar,10,1,0,0,11,9,8
electronic_city,10,1,0,0,10,6,9
hebbal,10,1,0,0,9,8,5
koramangala,11,1,0,0,18,23,29
indiranagar,11,1,0,0,15,27,23
whitefield,11,1,0,0,12,16,15
marathahalli,11,1,0,0,14,22,21
hsr_layout,11,1,0,0,13,19,23
jp_nagar,11,1,0,0,11,17,18
electronic_city,11,1,0,0,10,17,13
hebbal,11,1,0,0,9,12,12
koramangala,12,1,0,0,18,29,31
indiranagar,12,1,0,0,15,20,26
whitefield,12,1,0,0,12,21,22
marathahalli,12,1,0,0,14,20,24
hsr_layout,12,1,0,0,13,21,22
jp_nagar,12,1,0,0,11,17,13
electronic_city,12,1,0,0,10,13,17
hebbal,12,1,0,0,9,13,13
koramangala,13,1,0,0,18,28,31
indiranagar,13,1,0,0,15,27,26
whitefield,13,1,0,0,12,17,18
marathahalli,13,1,0,0,14,20,18
hsr_layout,13,1,0,0,13,23,20
jp_nagar,13,1,0,0,11,16,17
electronic_city,13,1,0,0,10,18,15
hebbal,13,1,0,0,9,16,12
koramangala,14,1,0,0,18,16,14
indiranagar,14,1,0,0,15,13,11
whitefield,14,1,0,0,12,10,9
marathahalli,14,1,0,0,14,9,9
hsr_layout,14,1,0,0,13,8,10
jp_nagar,14,1,0,0,11,10,5
